proyecto_id,fecha,autor,categoria,metodo_match,diputado_id,fuente_mandato,bloque,familia,distrito,region,presidencia,gobierno,tipo,dominio,orientacion,saliencia
HCDN093102,2008-03-27,"CANTERO GUTIERREZ, ALBERTO",diputado,exacto_vigente,SUPL_CANTERO_GUTIERREZ,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CORDOBA,PAMPEANA,cfk_2008_2015,si,LEY,B,administrativa_neutra,relacionada
HCDN093479,2008-04-09,"SOLANAS, RAUL PATRICIO",diputado,exacto_vigente,SUPL_SOLANAS,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,ENTRE RIOS,PAMPEANA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN094656,2008-04-15,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN094027,2008-04-18,"FERRO, FRANCISCO JOSE",diputado,exacto_vigente,SUPL_FERRO,suplemento,COALICIÓN CÍVICA - ARI - GEN - UPT,cc_ari,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN094366,2008-04-28,"DIAZ, SUSANA ELADIA",diputado,exacto_vigente,HCDN0739,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,TUCUMAN,NOA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN094431,2008-04-30,"ROSSI, AGUSTIN OSCAR",diputado,exacto_vigente,HCDN0912,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SANTA FE,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN094482,2008-05-02,"FERRO, FRANCISCO JOSE",diputado,exacto_vigente,SUPL_FERRO,suplemento,COALICIÓN CÍVICA - ARI - GEN - UPT,cc_ari,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN095325,2008-05-20,"GARCIA, SUSANA ROSA",diputado,exacto_vigente,HCDN0749,hcdn,COALICION CIVICA - ARI - GEN - UPT,cc_ari,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN096122,2008-06-09,"ALFARO, GERMAN ENRIQUE",diputado,exacto_vigente,HCDN0973,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,TUCUMAN,NOA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN096123,2008-06-10,"FABRIS, LUCIANO RAFAEL",diputado,exacto_vigente,SUPL_FABRIS,suplemento,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN096387,2008-06-13,"SALIM, JUAN ARTURO",diputado,exacto_vigente,HCDN0915,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,TUCUMAN,NOA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN096591,2008-06-25,"FERRO, FRANCISCO JOSE",diputado,exacto_vigente,SUPL_FERRO,suplemento,COALICIÓN CÍVICA - ARI - GEN - UPT,cc_ari,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN096787,2008-07-01,"TORRONTEGUI, MARIA ANGELICA",diputado,exacto_vigente,SUPL_TORRONTEGUI,suplemento,FREJULI - PJ,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN097295,2008-07-25,"ALFARO, GERMAN ENRIQUE",diputado,exacto_vigente,HCDN0973,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,TUCUMAN,NOA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN097372,2008-07-29,"BONASSO, MIGUEL LUIS",diputado,exacto_vigente,HCDN0798,hcdn,DIALOGO POR BUENOS AIRES,izquierda_progresista,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN097678,2008-08-13,"MORINI, PEDRO JUAN",diputado,exacto_vigente,SUPL_MORINI,suplemento,UCR,ucr,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN097850,2008-08-19,"IRRAZABAL, JUAN MANUEL",diputado,exacto_vigente,HCDN0760,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,RESOLUCION,D,administrativa_neutra,relacionada
HCDN097988,2008-08-22,"OBIGLIO, JULIAN MARTIN",diputado,exacto_vigente,HCDN0960,suplemento,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN098039,2008-08-25,"RAIMUNDI, CARLOS",diputado,fallback_vigente,HCDN0132,suplemento,SOLIDARIDAD E IGUALDAD,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN099495,2008-09-25,"IGLESIAS, FERNANDO ADOLFO",diputado,exacto_vigente,HCDN1031,hcdn,COALICION CIVICA - ARI - GEN - UPT,cc_ari,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN100142,2008-10-14,"MONTOYA, JORGE LUCIANO",diputado,exacto_vigente,HCDN0698,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CORDOBA,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN100298,2008-10-16,"CORTINA, ROY",diputado,exacto_vigente,HCDN0984,hcdn,PARTIDO SOCIALISTA,izquierda_progresista,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,DECLARACION,D,administrativa_neutra,relacionada
HCDN101002,2008-11-19,"LLANOS, EDITH OLGA",diputado,exacto_vigente,SUPL_LLANOS,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,RESOLUCION,D,administrativa_neutra,relacionada
HCDN101557,2008-12-16,"SOLANAS, RAUL PATRICIO",diputado,exacto_vigente,SUPL_SOLANAS,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,ENTRE RIOS,PAMPEANA,cfk_2008_2015,si,LEY,C,proteccionista_defensiva,relacionada
HCDN102504,2009-02-04,"SESMA, LAURA JUDITH",diputado,exacto_vigente,SUPL_SESMA,suplemento,PARTIDO SOCIALISTA,izquierda_progresista,CORDOBA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN103082,2009-03-02,"OBIGLIO, JULIAN MARTIN",diputado,exacto_vigente,HCDN0960,suplemento,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN103693,2009-03-06,"FABRIS, LUCIANO RAFAEL",diputado,exacto_vigente,SUPL_FABRIS,suplemento,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN104495,2009-04-05,"GALVALISI, LUIS ALBERTO",diputado,exacto_vigente,SUPL_GALVALISI,suplemento,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN104677,2009-04-14,"DAHER, ZULEMA BEATRIZ",diputado,exacto_vigente,HCDN0409,hcdn,UNION PERONISTA,peronismo_federal,SALTA,NOA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN105835,2009-05-20,"IGLESIAS, FERNANDO ADOLFO",diputado,exacto_vigente,HCDN1031,hcdn,COALICION CIVICA - ARI - GEN - UPT,cc_ari,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN106321,2009-05-29,"PINEDO, FEDERICO",diputado,exacto_vigente,HCDN0785,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN106379,2009-06-02,"DIEZ, MARIA INES",diputado,exacto_vigente,SUPL_DIEZ,suplemento,PARTIDO RENOVADOR DE SALTA,provinciales,SALTA,NOA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN107491,2009-07-13,"LEVERBERG, STELLA MARIS",diputado,exacto_vigente,HCDN1000,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,LEY,D,administrativa_neutra,relacionada
HCDN107687,2009-07-28,"VARGAS AIGNASSE, GERONIMO",diputado,exacto_vigente,HCDN0796,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,TUCUMAN,NOA,cfk_2008_2015,si,DECLARACION,C,proteccionista_defensiva,relacionada
HCDN107753,2009-07-31,"OBIGLIO, JULIAN MARTIN",diputado,exacto_vigente,HCDN0960,suplemento,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,pro_liberalizacion,relacionada
HCDN107798,2009-08-05,"TORRONTEGUI, MARIA ANGELICA",diputado,exacto_vigente,SUPL_TORRONTEGUI,suplemento,FREJULI - PJ,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN108164,2009-08-13,"MOREJON, MANUEL AMOR",diputado,exacto_vigente,HCDN1008,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CHUBUT,PATAGONIA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN109062,2009-09-23,"LEVERBERG, STELLA MARIS",diputado,exacto_vigente,HCDN1000,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,DECLARACION,D,administrativa_neutra,relacionada
HCDN109064,2009-09-24,"GENEM, AMANDA SUSANA",diputado,exacto_vigente,SUPL_GENEM,suplemento,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MENDOZA,CUYO,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN110169,2009-11-04,"GODOY, RUPERTO EDUARDO",diputado,exacto_vigente,HCDN0755,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SAN JUAN,CUYO,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN110192,2009-11-05,"PAROLI, RAUL OMAR",diputado,exacto_vigente,HCDN1010,hcdn,FRENTE CIVICO Y SOCIAL DE CATAMARCA,ucr,CATAMARCA,NOA,cfk_2008_2015,no,RESOLUCION,C,pro_liberalizacion,relacionada
HCDN110418,2009-11-12,"GARCIA, SUSANA ROSA",diputado,exacto_vigente,HCDN0749,hcdn,COALICION CIVICA - ARI - GEN - UPT,cc_ari,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN112085,2009-11-20,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,pro_liberalizacion,relacionada
HCDN110810,2009-11-25,"GARCIA, SUSANA ROSA",diputado,exacto_vigente,HCDN0749,hcdn,COALICION CIVICA - ARI - GEN - UPT,cc_ari,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN111105,2009-12-09,"ZANCADA, PABLO V.",diputado,fallback_vigente,SUPL_ZANCADA,suplemento,PARTIDO SOCIALISTA,izquierda_progresista,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN111200,2009-12-22,"ORSOLINI, PABLO EDUARDO",diputado,exacto_vigente,HCDN1196,hcdn,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,RESOLUCION,B,pro_liberalizacion,relacionada
HCDN111486,2010-02-02,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN112186,2010-02-15,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN112458,2010-03-02,"ORSOLINI, PABLO EDUARDO",diputado,exacto_vigente,HCDN1196,hcdn,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,RESOLUCION,B,pro_liberalizacion,relacionada
HCDN112513,2010-03-02,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN114255,2010-04-07,"VILARIÑO, JOSE ANTONIO",diputado,exacto_vigente,HCDN1024,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SALTA,NOA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN114567,2010-04-16,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN114793,2010-04-22,"PANSA, SERGIO HORACIO",diputado,exacto_vigente,HCDN1198,hcdn,PERONISMO FEDERAL,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN115114,2010-04-27,"CHIENO, MARIA ELENA PETRONA",diputado,exacto_vigente,HCDN1157,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CORRIENTES,NEA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN115146,2010-04-28,"SABBATELLA, MARTIN",diputado,exacto_vigente,HCDN1211,hcdn,NUEVO ENCUENTRO POPULAR Y SOLIDARIO,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN115165,2010-04-28,"GRANADOS, DULCE",diputado,exacto_vigente,HCDN0011,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN115179,2010-04-28,"ARBO, JOSE AMEGHINO",diputado,exacto_vigente,HCDN0975,hcdn,PARTIDO LIBERAL DE CORRIENTES,provinciales,CORRIENTES,NEA,cfk_2008_2015,no,LEY,B,administrativa_neutra,relacionada
HCDN115441,2010-05-05,"CUCCOVILLO, RICARDO OSCAR",diputado,exacto_vigente,HCDN1071,hcdn,PARTIDO SOCIALISTA,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN116240,2010-05-11,"GAMBARO, NATALIA",diputado,exacto_vigente,HCDN1175,hcdn,PERONISMO FEDERAL,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN116114,2010-05-19,"URLICH, CARLOS",diputado,exacto_vigente,HCDN1022,hcdn,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,DECLARACION,A,pro_liberalizacion,explicita
HCDN116173,2010-05-20,"DAHER, ZULEMA BEATRIZ",diputado,exacto_vigente,HCDN0409,hcdn,PERONISMO FEDERAL,peronismo_federal,SALTA,NOA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN116344,2010-05-26,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN116345,2010-05-26,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN116482,2010-05-28,"MICHETTI, MARTA GABRIELA",diputado,exacto_vigente,HCDN1191,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,B,pro_liberalizacion,relacionada
HCDN116609,2010-06-01,"FADUL, LILIANA",diputado,exacto_vigente,HCDN1164,hcdn,PARTIDO FEDERAL FUEGUINO,provinciales,TIERRA DEL FUEGO,PATAGONIA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN116670,2010-06-01,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN116671,2010-06-01,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN116794,2010-06-07,"MERCHAN, PAULA CECILIA",diputado,exacto_vigente,HCDN1004,hcdn,LIBRES DEL SUR,izquierda_progresista,CORDOBA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN116795,2010-06-07,"MERCHAN, PAULA CECILIA",diputado,exacto_vigente,HCDN1004,hcdn,LIBRES DEL SUR,izquierda_progresista,CORDOBA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN116799,2010-06-07,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN117188,2010-06-14,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN117183,2010-06-15,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN117359,2010-06-22,"CHIENO, MARIA ELENA PETRONA",diputado,exacto_vigente,HCDN1157,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CORRIENTES,NEA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN117459,2010-06-23,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN117694,2010-06-30,"ALONSO, GUMERSINDO FEDERICO",diputado,exacto_vigente,HCDN0733,hcdn,FRENTE CIVICO - CORDOBA,provinciales,CORDOBA,PAMPEANA,cfk_2008_2015,no,LEY,B,administrativa_neutra,relacionada
HCDN117708,2010-06-30,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN118171,2010-07-13,"DAHER, ZULEMA BEATRIZ",diputado,exacto_vigente,HCDN0409,hcdn,PERONISMO FEDERAL,peronismo_federal,SALTA,NOA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN118245,2010-07-14,"FERNANDEZ BASUALDO, LUIS MARIA",diputado,exacto_vigente,HCDN0991,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,FORMOSA,NEA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN118478,2010-07-28,"GARCIA, SUSANA ROSA",diputado,exacto_vigente,HCDN0749,hcdn,COALICION CIVICA,cc_ari,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN118523,2010-08-03,"IGLESIAS, FERNANDO ADOLFO",diputado,exacto_vigente,HCDN1031,hcdn,COALICION CIVICA,cc_ari,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN118756,2010-08-06,"FERRA DE BARTOL, MARGARITA",diputado,exacto_vigente,HCDN0879,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SAN JUAN,CUYO,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN119348,2010-08-27,"DAMILANO GRIVARELLO, VIVIANA MONICA",diputado,exacto_vigente,HCDN0987,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CHACO,NEA,cfk_2008_2015,si,DECLARACION,B,pro_liberalizacion,relacionada
HCDN119870,2010-09-16,"SABBATELLA, MARTIN",diputado,exacto_vigente,HCDN1211,hcdn,NUEVO ENCUENTRO POPULAR Y SOLIDARIO,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN120081,2010-09-27,"FERNANDEZ, RODOLFO ALFREDO",diputado,exacto_vigente,HCDN1168,hcdn,UCR,ucr,CORRIENTES,NEA,cfk_2008_2015,no,LEY,B,administrativa_neutra,relacionada
HCDN120106,2010-09-28,"WEST, MARIANO FEDERICO",diputado,exacto_vigente,HCDN0930,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN120131,2010-09-29,"LANDAU, JORGE ALBERTO",diputado,exacto_vigente,HCDN0837,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN120471,2010-10-14,"RIVARA, RAUL ALBERTO",diputado,exacto_vigente,HCDN1208,hcdn,PERONISMO FEDERAL,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,LEY,B,administrativa_neutra,relacionada
HCDN120516,2010-10-15,"QUIROGA, HORACIO RODOLFO",diputado,exacto_vigente,HCDN1204,hcdn,UCR,ucr,NEUQUEN,PATAGONIA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN120625,2010-10-19,"FERNANDEZ, ANIBAL DOMINGO",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE,C,administrativa_neutra,relacionada
HCDN121384,2010-11-19,"BONASSO, MIGUEL LUIS",diputado,exacto_vigente,HCDN0798,hcdn,DIALOGO POR BUENOS AIRES,izquierda_progresista,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN121849,2010-11-26,"TORFE, MONICA LILIANA",diputado,exacto_vigente,HCDN1041,hcdn,RENOVADOR DE SALTA,provinciales,SALTA,NOA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN123502,2011-02-02,"DAHER, ZULEMA BEATRIZ",diputado,exacto_vigente,HCDN0409,hcdn,PERONISMO FEDERAL,peronismo_federal,SALTA,NOA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN124596,2011-03-02,"LEVERBERG, STELLA MARIS",diputado,exacto_vigente,HCDN1000,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,LEY,D,administrativa_neutra,relacionada
HCDN124864,2011-03-03,"PINEDO, FEDERICO",diputado,exacto_vigente,HCDN0785,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN124934,2011-03-04,"VILARIÑO, JOSE ANTONIO",diputado,exacto_vigente,HCDN1024,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SALTA,NOA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN125023,2011-03-04,"IRRAZABAL, JUAN MANUEL",diputado,exacto_vigente,HCDN0760,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN125490,2011-03-16,"VEGA, JUAN CARLOS",diputado,exacto_vigente,HCDN1035,hcdn,COALICION CIVICA,cc_ari,CORDOBA,PAMPEANA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN125516,2011-03-16,"SABBATELLA, MARTIN",diputado,exacto_vigente,HCDN1211,hcdn,NUEVO ENCUENTRO POPULAR Y SOLIDARIO,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN125597,2011-03-17,"STOLBIZER, MARGARITA ROSA",diputado,exacto_vigente,HCDN0244,hcdn,GEN,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN125861,2011-03-28,"GUZMAN, OLGA ELIZABETH",diputado,exacto_vigente,HCDN1179,hcdn,MOV POP NEUQUINO,provinciales,NEUQUEN,PATAGONIA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN126030,2011-03-30,"MOREJON, MANUEL AMOR",diputado,exacto_vigente,HCDN1008,hcdn,PERONISTA,peronismo_federal,CHUBUT,PATAGONIA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN126680,2011-04-05,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN126498,2011-04-13,"IGLESIAS, FERNANDO ADOLFO",diputado,exacto_vigente,HCDN1031,hcdn,COALICION CIVICA,cc_ari,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN127202,2011-04-28,PARLAMENTARIA MIXTA REVISORA DE CUENTAS,organo,,,,,,,,cfk_2008_2015,,RESOLUCION,C,administrativa_neutra,relacionada
HCDN127347,2011-05-04,"GONZALEZ, NANCY SUSANA",diputado,exacto_vigente,HCDN0954,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CHUBUT,PATAGONIA,cfk_2008_2015,si,RESOLUCION,D,administrativa_neutra,relacionada
HCDN127574,2011-05-09,"CUCCOVILLO, RICARDO OSCAR",diputado,exacto_vigente,HCDN1071,hcdn,PARTIDO SOCIALISTA,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN128205,2011-06-06,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN128911,2011-06-30,"GIL LAVEDRA, RICARDO RODOLFO",diputado,exacto_vigente,HCDN0381,hcdn,UCR,ucr,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN128990,2011-07-06,"FORTE, ULISES UMBERTO JOSE",diputado,exacto_vigente,HCDN1172,hcdn,UCR,ucr,LA PAMPA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN129472,2011-07-18,"BONASSO, MIGUEL LUIS",diputado,exacto_vigente,HCDN0798,hcdn,DIALOGO POR BUENOS AIRES,izquierda_progresista,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN129575,2011-07-19,"OBIGLIO, JULIAN MARTIN",diputado,exacto_vigente,HCDN0960,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN129685,2011-07-22,"PEREZ, ADRIAN",diputado,exacto_vigente,HCDN0781,hcdn,COALICION CIVICA,cc_ari,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
