proyecto_id,anio,tipo,dominio,marco,titulo
HCDN163289,2014,RESOLUCION,B,externo,EXPRESAR PREOCUPACION POR EL INMINENTE INCUMPLIMIENTO DE LA TOTALIDAD DEL CUPO OTORGADO A NUESTRO PAIS BAJO EL REGIMEN DE CUOTA HILTON CORRESPONDIENTE AL PERIODO 2013- 2014.
HCDN170519,2014,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA QUE CONFORME A LO DISPUESTO POR EL PROTOCOLO CONSTITUTIVO DEL PARLAMENTO DEL MERCOSUR, SEA FIJADO EL ""DIA DEL MERCOSUR CIUDADANO""."
HCDN165669,2014,RESOLUCION,C,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA SITUACION DE ESTANCAMIENTO DEL MERCOSUR Y LA POSIBLE ELECCION DEL EX PRESIDENTE COLOMBIANO ERNESTO SAMPER COMO SECRETARIO GENERAL DE UNASUR.
HCDN162482,2014,LEY,C,externo,"CODIGO ELECTORAL NACIONAL - LEY 19945 Y MODIFICATORIAS: MODIFICACIONES, SOBRE ELECCION DE PARLAMENTARIOS DEL MERCOSUR."
HCDN164273,2014,RESOLUCION,B,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA DISTRIBUCION DE LA CUOTA HILTON CORRESPONDIENTE AL PERIODO 2013 - 2014.
HCDN166202,2014,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR EL TRASPASO DE LA PRESIDENCIA PRO TEMPORE DEL MERCADO COMUN DEL SUR - MERCOSUR -, A NUESTRO PAIS."
HCDN159857,2014,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL ""DIA DEL MERCOSUR"" A CELEBRARSE EL 26 DE MARZO DE 2014."
HCDN163481,2014,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA INCLUIR EN LAS RONDAS DE NEGOCIACIONES CON LA REPUBLICA FEDERATIVA DEL BRASIL EN EL AMBITO DEL MERCADO COMUN DEL SUR - MERCOSUR -, LA POSIBILIDAD DE OTORGAR A LA ZONA FRANCA DE GENERAL PICO - PROVINCIA DE LA PAMPA, IDENTICO TRATAMIENTO DEL CONTEMPLADO EN LA DECISION N° 8/94."
HCDN159844,2014,DECLARACION,C,externo,EXPRESAR BENEPLACITO POR LA INCORPORACION DEL IDIOMA GUARANI COMO LENGUA OFICIAL DEL MERCOSUR.
HCDN159685,2014,RESOLUCION,B,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO NACIONAL SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS CUPOS DE LA ""CUOTA HILTON""."
HCDN159226,2014,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL ""DIA DEL MERCOSUR"", A CELEBRARSE EL 26 DE MARZO DE 2014."
HCDN160209,2014,LEY,C,externo,"COMERCIO EXTERIOR: NOMENCLATURA COMUN DEL MERCOSUR (NCM) Y ARANCEL EXTERNO COMUN (AEC), APLICADO AL BIODIESEL - DECRETO 1339/12 -. DEJESE SIN EFECTO (REPRODUCCION DEL EXPEDIENTE 5840-D-12)."
HCDN159429,2014,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA POSICION DE ARGENTINA EN LA NEGOCIACION QUE ESTAN LLEVANDO A CABO LOS MIEMBROS DEL MERCOSUR: BRASIL, PARAGUAY Y URUGUAY, PARA LA CONCRECION DE UN TRATADO DE LIBRE COMERCIO CON LA UNION EUROPEA."
HCDN172022,2015,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA UNA REUNION ENTRE LOS MIEMBROS DE LA COMISION DEL MERCOSUR DE LA HONORABLE CAMARA DE DIPUTADOS Y EL SENADO DE LA NACION CON EL EMBAJADOR ARGENTINO DE LA REPUBLICA BOLIVARIANA DE VENEZUELA, INGENIERO CARLOS ALBERTO CHEPPI PARA EL ANALISIS DE LOS GRAVES ACONTECIMIENTOS EN CONTRA DE LA LIBERTAD DE EXPRESION SUCEDIDOS EN EL ULTIMO TIEMPO EN DICHA REPUBLICA."
HCDN172348,2015,LEY,C,externo,CARGAS DE EXPORTACION ORIGINADAS EN PUERTOS ARGENTINOS: APLICABILIDAD EN EL AMBITO DE LOS PAISES QUE INTEGRAN EL MERCOSUR - DISPOSICION DE LA SUBSECRETARIA DE PUERTOS Y VIAS NAVEGABLES 1108/13 -. SE DEJA SIN EFECTO (REPRODUCCION DEL EXPEDIENTE 7316-D-13).
HCDN172369,2015,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA CONVOCAR CON SUMA URGENCIA A UNA REUNION ENTRE LOS MIEMBROS DE LA COMISION DEL MERCOSUR, JUNTO CON EL EMBAJADOR ARGENTINO EN LA REPUBLICA BOLIVARIANA DE VENEZUELA, INGENIERO CARLOS ALBERTO CHEPPI, PARA EL ANALISIS DE LOS GRAVES ACONTECIMIENTOS EN CONTRA DE LA LIBERTAD DE EXPRESION OCURRIDOS EN DICHO PAIS."
HCDN173710,2015,RESOLUCION,C,externo,"DECLARAR DE INTERES DE LA H. CAMARA EL ""DIA DEL MERCOSUR"", A CELEBRARSE CADA 26 DE MARZO."
HCDN176339,2015,MENSAJE Y PROYECTO DE LEY,C,externo,"INCORPORAR AL ORDENAMIENTO JURIDICO NACIONAL, A LOS EFECTOS PREVISTOS EN EL ARTICULO 40 DEL PROTOCOLO DE OURO PRETO APROBADO POR LEY 24560, LAS DECISIONES DEL CONSEJO DEL MERCADO COMUN DEL MERCOSUR 53 DEL 16/12/10 Y 52 DEL 6/12/12 Y LA RESOLUCION DEL GRUPO MERCADO COMUN DEL MERCOSUR 33 DEL 8/10/14, REFERIDA A LA IMPLEMENTACION DE LA PATENTE MERCOSUR."
HCDN175251,2015,LEY,B,ue_otro,"PRORROGASE POR 90 DIAS EL PAGO DE DERECHOS DE EXPORTACION DE MANZANAS, PERAS Y JUGO DE MANZANA CON DESTINO A LA UNION EUROPEA Y LA FEDERACION DE RUSIA."
HCDN175789,2015,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR LAS DECLARACIONES DE LA SEÑORA PRESIDENTA DE LA REPUBLICA FEDERATIVA DEL BRASIL, DILMA ROUSSEFF, QUIEN MANIFESTO QUE LA ""ALIANZA DEL PACIFICO Y EL MERCOSUR DEBEN SER COMPLEMENTARIOS""."
HCDN176073,2015,RESOLUCION,C,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA QUEJA FORMULADA POR EL GOBIERNO DE LA REPUBLICA BOLIVARIANA DE VENEZUELA A RAIZ DE LOS ELEVADOS GASTOS INCURRIDOS POR LA DIPLOMATICA ARGENTINA MARIANA VAZQUEZ, EN SU ROL DE COORDINADORA DE LA UNIDAD DE PARTICIPACION SOCIAL DEL MERCOSUR - UPS -, Y OTRAS CUESTIONES CONEXAS."
HCDN177579,2015,RESOLUCION,B,ue_otro,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES VINCULADAS A RESTRICCIONES A LA IMPORTACION DE PRODUCTOS TRANSGENICOS ARGENTINOS DERIVADOS DE LA SOJA Y EL MAIZ, POR PARTE DE LA UNION EUROPEA."
HCDN177999,2015,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR LA INCORPORACION DEL ESTADO PLURINACIONAL DE BOLIVIA AL ""MERCADO COMUN DEL SUR - MERCOSUR -""."
HCDN178222,2015,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA INSTAR A LOS REPRESENTANTES ARGENTINOS ANTE EL PARLAMENTO DEL MERCOSUR - PARLASUR -, A LA ELIMINACION DEL TRABAJO INFANTIL DOMESTICO EN TODOS LOS ESTADOS MIEMBROS DEL BLOQUE Y EN PARTICULAR EN LA REPUBLICA DEL PARAGUAY."
HCDN178339,2015,LEY,C,externo,PARLAMENTO DEL MERCOSUR. SE ESTABLECE COMO MEDIDA DE EXCEPCION QUE EL REGIMEN REMUNERATORIO Y LABORAL DE LOS PARLAMENTARIOS QUEDARA SUSPENDIDO HASTA TANTO SE IMPLEMENTE DEFINITIVAMENTE.
HCDN179182,2015,DECLARACION,C,externo,"SOLICITAR AL PODER EJECUTIVO, QUE EL PARLAMENTO DEL MERCOSUR PROPONGA A LOS PAISES MIEMBROS LA ARMONIZACION DE PARAMETROS EN LO RELATIVO A SISTEMAS DE SEGURIDAD SOCIAL, CON EL OBJETO DE MARCHAR HACIA UN SISTEMA UNIFICADO."
HCDN179607,2015,RESOLUCION,A,ue_otro,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL ESTADO ACTUAL DE LAS NEGOCIACIONES QUE SE LLEVAN A CABO ENTRE EL MERCOSUR Y LA UNION EUROPEA.
HCDN179965,2015,LEY,D,externo,SISTEMA DE TRAZABILIDAD DE LA FRUTA DE PEPITA Y CAROZO. CREACION.
HCDN180256,2015,RESOLUCION,B,ue_otro,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA PERDIDA DEL MERCADO EUROPEO DE ACEITE DE GIRASOL, COMO CONSECUENCIA DE LAS RESTRICCIONES FITOSANITARIAS IMPUESTAS POR EL GOBIERNO NACIONAL."
HCDN180326,2015,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA PROMOVER UNA ""MISION DE OBSERVACION ELECTORAL DEL MERCOSUR"" PARA QUE SEA VEEDOR EN LAS ELECCIONES LEGISLATIVAS DEL DIA 6 DE DICIEMBRE DE 2015, EN LA REPUBLICA BOLIVARIANA DE VENEZUELA."
HCDN181293,2015,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 . DEROGACION DEL ARTICULO 16, SOBRE INMUNIDADES PARLAMENTARIAS, LABORALES, PREVISIONALES Y PROTOCOLARES."
HCDN180275,2015,RESOLUCION,D,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE RESOLUCION REMITIDA POR LA AUDITORIA GENERAL DE LA NACION 182/14, APROBANDO EL INFORME DE AUDITORIA REALIZADO EN EL AMBITO DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA), PROGRAMA 20 SANIDAD ANIMAL, CON EL OBJETO DE ""AUDITAR LA GESTION DEL SENASA EN MATERIA DE SANIDAD ANIMAL DURANTE EL AÑO 2011 Y EL PRIMER SEMESTRE DE 2012, ESPECIFICAMENTE EN LO QUE CONCIERNE AL PROGRAMA NACIONAL DE LUCHA CONTRA LA FIEBRE AFTOSA, EL SISTEMA DE IDENTIFICACION ANIMAL Y TRAZABILIDAD Y EL PROGRAMA DE BIENESTAR ANIMAL""."
HCDN178970,2015,RESOLUCION,C,externo,"EXPRESAR PREOCUPACION POR LA PROPUESTA DEL SEÑOR PRESIDENTE DEL SENADO FEDERAL DE LA REPUBLICA FEDERATIVA DEL BRASIL, RENAN CALHEIROS, INSTANDO A PONER FIN A LA UNION ADUANERA DEL MERCOSUR, Y OTRAS CUESTIONES CONEXAS."
HCDN172021,2015,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA PROMOVER LA SUSPENSION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA, DEL BLOQUE QUE CONFORMAN EL MERCOSUR."
HCDN180647,2015,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120: MODIFICACION DEL ARTICULO 16, SOBRE INMUNIDADES PARLAMENTARIAS, LABORALES, PREVISIONALES Y PROTOCOLARES."
HCDN172368,2015,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA PROMOVER LA SUSPENSION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA DEL BLOQUE REGIONAL DEL MERCOSUR, POR LAS REITERADAS VIOLACIONES DE LOS VALORES DEMOCRATICOS POR PARTE DEL GOBIERNO DE ESE PAIS."
HCDN173050,2015,RESOLUCION,B,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS CUPOS DE LA ""CUOTA HILTON""."
HCDN179505,2015,RESOLUCION,A,ue_otro,EXPRESAR BENEPLACITO POR LA REACTIVACION DE LAS NEGOCIACIONES EN BLOQUE ENTRE EL MERCOSUR Y LA UNION EUROPEA.
HCDN176604,2015,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL ACUERDO FIRMADO EN EL MARCO DE LA XXXVII REUNION DE MINISTROS DE SALUD DEL MERCOSUR Y ESTADOS ASOCIADOS, CELEBRADO EL 11 DE JUNIO DE 2015 EN BRASILIA, REPUBLICA FEDERATIVA DEL BRASIL."
HCDN182619,2016,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA REALIZAR LOS ACTOS DE EJECUCION PRESUPUESTARIA Y ADMINISTRATIVOS, PARA PONER EN FUNCIONES A LOS PARLAMENTARIOS ARGENTINOS DEL MERCOSUR, CON EL FIN DE CUMPLIR CON EL MANDATO POPULAR."
HCDN182630,2016,DECLARACION,C,externo,"EXPRESAR PREOCUPACION POR EL GRAVE INCUMPLIMIENTO EN DOTAR A LOS PARLAMENTARIOS ARGENTINOS DEL MERCOSUR, DE LOS RECURSOS FISICOS Y ECONOMICOS NECESARIOS PARA CUMPLIR CON EL MANDATO POPULAR."
HCDN185957,2016,LEY,C,externo,"ADHERIR AL PROTOCOLO DE CONTROL Y PREVENCION DEL VIRUS DEL DENGUE Y DEL VECTOR AEDES AEGYPTI Y EL PROTOCOLO DE VIGILANCIA EPIDEMIOLOGICA DEL MERCOSUR DE LA ENFERMEDAD POR VIRUS ZIKA, SUSCRIPTO EL 14 DE MARZO DE 2016, EN LA CIUDAD DE MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY."
HCDN185787,2016,RESOLUCION,A,ue_otro,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LOS AVANCES PRODUCIDOS EN LAS NEGOCIACIONES COMERCIALES ENTRE EL MERCOSUR Y LA UNION EUROPEA.
HCDN185973,2016,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACION DEL ARTICULO 16, SOBRE INMUNIDADES PARLAMENTARIAS Y DICTADO DE UNA LEY ESPECIAL PARA ESTABLECER LA SITUACION LABORAL, REMUNERATORIA, PREVISIONAL Y PROTOCOLAR."
HCDN188099,2016,DECLARACION,A,ue_otro,"SOLICITAR AL PODER EJECUTIVO DISPONGA REMITIR UN LISTADO DE LAS NEGOCIACIONES ENTRE LA UNION EUROPEA Y EL MERCOSUR, EN OPORTUNIDAD DEL INTERCAMBIO DE OFERTAS CELEBRADO EL 11 DE MAYO DE 2016 EN BRUSELAS."
HCDN188341,2016,DECLARACION,C,externo,"EXPRESAR BENEPLACITO POR EL PROGRAMA ""PARLAMENTO JUVENIL DEL MERCOSUR""."
HCDN189318,2016,DECLARACION,C,externo,EXPRESAR BENEPLACITO POR LA ASUNCION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA A LA PRESIDENCIA PRO TEMPORE DEL MERCOSUR.
HCDN190036,2016,LEY,C,externo,"EXHIBICION EN FORMA PERMANENTE DE LA BANDERA DEL MERCOSUR EN EDIFICIOS PUBLICOS NACIONALES, PROVINCIALES Y MUNICIPALES."
HCDN193174,2016,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACTA FINAL EN QUE SE INCORPORAN LOS RESULTADOS DE LA RONDA DE NEGOCIACIONES DE SAO PAULO, EL PROTOCOLO DE LA RONDA DE SAO PAULO AL ACUERDO SOBRE EL SISTEMA GLOBAL DE PREFERENCIAS COMERCIALES ENTRE PAISES EN DESARROLLO, LAS DISPOSICIONES PARA LA APLICACION DE LOS RESULTADOS DE LA RONDA DE NEGOCIACIONES DE SAO PAULO -DECISION MINISTERIAL DEL 15/12/10 - Y LA LISTA VII - MERCOSUR - RONDA DE SAO PAULO, ADOPTADOS EN FOZ DE IGUAZU, REPUBLICA FEDERATIVA DEL BRASIL, EL 15 DE DICIEMBRE DE 2010."
HCDN191846,2016,RESOLUCION,C,externo,"EXPRESAR PREOCUPACION POR NO HABERSE CONTEMPLADO EN EL PROYECTO DE LEY DEL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017, LAS PARTIDAS CORRESPONDIENTES PARA LOS APORTES DEL ESTADO NACIONAL AL PARLAMENTO DEL MERCOSUR."
HCDN191903,2016,DECLARACION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA DEJAR SIN EFECTO LAS ALICUOTAS ARANCELARIAS TRANSITORIAS DEL 35 % DEL DERECHO DE IMPORTACION EXTRAZONA PARA LAS POSICIONES DE LA NOMENCLATURA COMUN DEL MERCOSUR, CORRESPONDIENTES PARA LA IMPORTACION DE LUMINARIAS Y APARATOS DE ALUMBRADO CON TECNOLOGIA ""LED""."
HCDN192256,2016,LEY,C,externo,"CREASE EN EL PRESUPUESTO NACIONAL, EN LA JURISDICCION I "" PODER LEGISLATIVO "", EL PROGRAMA "" FORMACION Y SANCION LEGISLATIVA. PARLAMENTO DEL MERCOSUR. """
HCDN193748,2016,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO SOBRE EL BENEFICIO DE LITIGAR SIN GASTOS Y LA ASISTENCIA JURIDICA GRATUITA ENTRE LOS ESTADOS PARTES DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE FLORIANOPOLIS, REPUBLICA FEDERATIVA DEL BRASIL, EL 15 DE DICIEMBRE DE 2000."
HCDN191159,2016,RESOLUCION,B,ue_otro,"EXPRESAR BENEPLACITO POR EL FALLO DE LA ""CORTE GENERAL DE JUSTICIA DE LA UNION EUROPEA - UE -"" ANULANDO LA APLICACION DE LOS DERECHOS SOBRE EL BIODIESEL DE SOJA ARGENTINO."
HCDN183148,2016,RESOLUCION,C,externo,SOLICITAR AL PODER EJECUTIVO REALIZAR LOS ACTOS DE EJECUCION PRESUPUESTARIA Y ADMINISTRATIVOS DISPUESTOS POR EL ARTICULO 16 DE LA LEY 27120 - ELECCION DE PARLAMENTARIOS DEL MERCOSUR -.
HCDN184957,2016,RESOLUCION,C,externo,EXPRESAR BENEPLACITO POR EL 25° ANIVERSARIO DE LA FIRMA DEL TRATADO DE ASUNCION QUE DIO ORIGEN AL MERCADO COMUN DEL SUR - MERCOSUR -.
HCDN189424,2016,DECLARACION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA PROMOVER UNA REUNION DEL CONSEJO DEL MERCADO COMUN DEL MERCOSUR, A FIN DE FORMALIZAR EL TRASPASO DE LA PRESIDENCIA PRO TEMPORE."
HCDN188079,2016,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA GESTIONAR LA APLICACION DEL ARTICULO 5° DEL PROTOCOLO DE OURO PRETO, LEY 24560, A LOS EFECTOS DEL TRASPASO DE LA PRESIDENCIA DEL ""CONSEJO DEL MERCADO COMUN (MERCOSUR)"" A LA REPUBLICA BOLIVARIANA DE VENEZUELA."
HCDN189972,2016,LEY,C,externo,"DEMOCRATIZACION DE LA REPRESENTACION POLITICA, LA TRANSPARENCIA Y LA EQUIDAD ELECTORAL - LEY 26571 -. MODIFICACION DEL ARTICULO 44, SOBRE SISTEMA D´HONT PARA LA ELECCION DE CANDIDATOS A DIPUTADOS NACIONALES Y PARLAMENTARIOS DEL MERCOSUR POR DISTRITO NACIONAL."
HCDN193888,2016,DECLARACION,C,externo,EXPRESAR REPUDIO POR LA SUSPENSION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA COMO SOCIO PLENO DEL MERCOSUR.
HCDN182867,2016,RESOLUCION,B,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA DETERMINAR LA POSIBILIDAD DE ACCESO DE LA PRODUCCION GANADERA MENDOCINA A LA "" CUOTA HILTON ""."
HCDN194286,2016,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO SOBRE EL BENEFICIO DE LITIGAR SIN GASTOS Y LA ASISTENCIA JURIDICA GRATUITA SOBRE LOS ESTADOS PARTES DEL MERCOSUR, LA REPUBLICA DE BOLIVIA Y LA REPUBLICA DE CHILE, SUSCRITO EN LA CIUDAD DE FLORIANOPOLIS, REPUBLICA FEDERATIVA DEL BRAIL, EL 15/12/2000."
HCDN183165,2016,DECLARACION,C,externo,EXPRESAR PREOCUPACION POR EL INCUMPLIMIENTO DEL PODER EJECUTIVO DE LO DISPUESTO EN EL ARTICULO 16 DE LA LEY 27120 - ELECCION DE PARLAMENTARIOS DEL MERCOSUR.
HCDN185932,2016,RESOLUCION,C,externo,"REGLAMENTO DE LA H. CAMARA DE DIPUTADOS DE LA NACION: MODIFICACION DEL ARTICULO 64, AMPLIANDO LA COMPETENCIA DE LA COMISION DE RELACIONES EXTERIORES Y CULTO A LAS MATERIAS DE INTERES DEL MERCOSUR."
HCDN194015,2016,DECLARACION,C,externo,"EXPRESAR PREOCUPACION POR LA EXCLUSION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA, COMO MIEMBRO DEL BLOQUE DEL MERCOSUR."
HCDN194585,2017,DECLARACION,C,externo,"SOLICITAR AL PODER EJECUTIVO A TRAVES DE LA CANCILLERIA Y DE LOS PARLAMENTARIOS DEL PARLASUR , ESTABLEZCAN MECANISMOS PARA EXIGIR A LOS PAISES MIEMBROS DEL ""MERCADO COMUN DEL SUR - MERCOSUR -"", EL CUMPLIMIENTO DE LOS TRATADOS DE RECIPROCIDAD EN MATERIA EDUCATIVA Y DE ASISTENCIA MEDICA."
HCDN194819,2017,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL TRATADO DE LIBRE COMERCIO ENTRE EL MERCOSUR Y LA REPUBLICA ARABE DE EGIPTO, CELEBRADO EN LA CIUDAD DE SAN JUAN, REPUBLICA ARGENTINA - EL 2 DE AGOSTO DE 2010."
HCDN194743,2017,RESOLUCION,C,externo,"EXPRESAR PREOCUPACION POR EL EPISODIO QUE SUFRIO EL DIPUTADO OPOSITOR DE LA ASAMBLEA NACIONAL DE VENEZUELA Y PARLAMENTARIO DEL MERCOSUR, WILLIAMS DAVILA, OCURRIDO EL 7 DE FEBRERO DE 2017."
HCDN194752,2017,DECLARACION,C,externo,"EXPRESAR PREOCUPACION POR LA RESOLUCION N° 385/2016, EMITIDA POR LA ADMINISTRACION DE PARQUES NACIONALES, DONDE SE ESTABLECIERON LOS VALORES DE LOS DERECHOS DE ACCESO PARA LAS AREAS PROTEGIDAS, INCLUYENDO UNA NUEVA CATEGORIA PARA LOS NIÑOS DE 6 A 12 AÑOS Y SE SUPRIME LA CATEGORIA ""TARIFA CON BONIFICACION PARA RESIDENTES DEL MERCOSUR""."
HCDN196368,2017,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACION DEL ARTICULO 16, SOBRE REMUNERACIONES."
HCDN196975,2017,RESOLUCION,C,externo,"EXPRESAR PREOCUPACION POR EL EPISODIO QUE SUFRIO EL DIPUTADO OPOSITOR DE LA ASAMBLEA NACIONAL DE VENEZUELA Y PARLAMENTARIO DEL MERCOSUR, WILLIAMS DAVILA, OCURRIDO EL 7 DE FEBRERO DE 2017 (REPRODUCCION DEL EXPEDIENTE 8947-D-16)."
HCDN200747,2017,DECLARACION,C,externo,"DECLARAR DE INTERES DE LA H. CAMARA LA ""XIII EDICION DEL PROGRAMA DE FORMACION EN VALORES EN EL MERCOSUR Y LA UNASUR: MANOS JOVENES ESCRIBEN EN GRANDE"", A REALIZARSE DEL 27 DE MARZO AL 15 DE DICIEMBRE DE 2017."
HCDN202544,2017,LEY,D,externo,TRAZABILIDAD MELIFERA. REGIMEN.
HCDN204356,2017,RESOLUCION,C,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA SUSPENSION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA DEL MERCOSUR.
HCDN205599,2017,RESOLUCION,D,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LOS MOTIVOS DE LA DEMORA EN LA REGLAMENTACION DEL ""PROGRAMA DE TRAZABILIDAD"", RESPECTO DEL USO DE LA ""RACTOPAMINA"" COMO PROMOTOR DE CRECIMIENTO PARA LA PRODUCCION DE CERDOS."
HCDN198423,2017,LEY,D,externo,CREACION DEL SISTEMA DE TRAZABILIDAD DE LA FRUTA FRESCA DE PEPITA Y CAROZO
HCDN197648,2017,DECLARACION,A,ue_otro,"SOLICITAR AL PODER EJECUTIVO DISPONGA REMITIR EL LISTADO DE NEGOCIACIONES ENTRE LA ""UNION EUROPEA"" Y EL ""MERCOSUR"", EN OPORTUNIDAD DEL INTERCAMBIO DE OFERTAS CELEBRADO EN BRUSELAS, EL 11 DE MAYO DE 2016."
HCDN197176,2017,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACION DEL ARTICULO 16, SOBRE DESEMPEÑO DE LOS PARLAMENTARIOS EN REPRESENTACION DE LA CIUDADANIA ARGENTINA."
HCDN202533,2017,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. SE SUSPENDE SU APLICACION HASTA EL 31 DE DICIEMBRE DE 2020, FECHA DE VENCIMIENTO DE LA PRORROGA DE LA ETAPA DE TRANSICION DE LA CONSTITUCION DEL PARLAMENTO DEL MERCOSUR."
HCDN211605,2018,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE EL ACUERDO ENTRE LA UNION EUROPEA Y EL MERCADO COMUN DEL SUR - MERCOSUR, Y OTRAS CUESTIONES CONEXAS."
HCDN212222,2018,LEY,C,externo,"ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACION DEL ARTICULO 16, SOBRE INMUNIDADES PARLAMENTARIAS Y DICTADO DE UNA LEY ESPECIAL PARA ESTABLECER LA SITUACION LABORAL, REMUNERATORIA, PREVISIONAL Y PROTOCOLAR."
HCDN214784,2018,DECLARACION,A,ue_otro,EXPRESAR PREOCUPACION POR LAS NEGOCIACIONES DEL MERCOSUR TENDIENTES A CONCRETAR LA FIRMA DE UN TRATADO DE LIBRE COMERCIO CON LA UNION EUROPEA.
HCDN217938,2018,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO DE COMPLEMENTACION ECONOMICA N° 35 CELEBRADO ENTRE LOS ESTADOS PARTES DEL MERCOSUR Y LA REPUBLICA DE CHILE- SEXAGESIMO PRIMER PROTOCOLO ADICIONAL, SUSCRIPTO EN LA CIUDAD DE MONTEVIDEO REPUBLICA ORIENTAL DEL URUGUAY - EL 4 DE ENERO DE 2018."
HCDN219343,2018,LEY,C,externo,"DECLARESE EL 26 DE MARZO DE CADA AÑO COMO ""DIA DEL MERCOSUR""."
