proyecto_id,titulo,publicacion_fecha,tipo,autor
HCDN100142,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA PREEXISTENCIA DE UN PROTOCOLO ENTRE LA REPUBLICA FEDERATIVA DEL BRASIL Y LA UNION EUROPEA, A FIRMARSE EN BRUSELAS EN EL MES DE DICIEMBRE DE 2008.",2008-10-14T00:00:00,RESOLUCION,"MONTOYA, JORGE LUCIANO"
HCDN100202,"EXPRESAR BENEPLACITO POR LA JORNADA DE CAPACITACION ""EL GUARANI EN EL AULA. EL GUARANI, IDIOMA OFICIAL DEL MERCOSUR"", A REALIZARSE EL DIA 25 DE OCTUBRE DE 2008 EN ITUZAINGO, PROVINCIA DE CORRIENTES.",2008-10-15T00:00:00,RESOLUCION,"GALANTINI, EDUARDO LEONEL"
HCDN100290,"DECLARAR DE INTERES DE LA H CAMARA LA ""TERCERA EDICION: GANADOS Y CARNES REGION CENTRO 2008"", A REALIZARSE EL 23 DE OCTUBRE DE 2008 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE CORDOBA.",2008-10-16T00:00:00,RESOLUCION,"FERRO, FRANCISCO JOSE"
HCDN100298,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS CONDUCENTES A REGLAMENTAR LA LEY 26331, DE PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE BOSQUES NATIVOS.",2008-10-16T00:00:00,DECLARACION,"CORTINA, ROY"
HCDN100311,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION EL ""XIV CONGRESO LATINOAMERICANO DE FOLKLORE DEL MERCOSUR"" Y LAS XVIII JORNADAS NACIONALES DE FOLKLORE ""DEL ATLANTICO AL PACIFICO"", A REALIZARSE DEL 25 AL 28 DE NOVIEMBRE DE 2008, EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2008-10-17T00:00:00,RESOLUCION,"LINARES, MARIA VIRGINIA"
HCDN100451,"EXPRESAR BENEPLACITO POR LA CERTIFICACION COMO ""RECONOCIMIENTO DE EXCELENCIA DE LA UNESCO PARA PRODUCTOS ARTESANALES DEL MERCOSUR"", OTORGADA AL ORFEBRE JUAN ALFREDO ORTEGA, ORIUNDO DE LA PROVINCIA DE SALTA, EN VIRTUD DE SU OBRA ""CRUCIFIJO Y PECTORAL"".",2008-10-24T00:00:00,DECLARACION,"VILARIÑO, JOSE ANTONIO"
HCDN100684,"DECLARAR DE INTERES DE LA HONORABLE CAMARA LA ""I EDICION DEL FESTIVAL DEL MERCOSUR"", EN EL MARCO DE LA ""34 EDICION NACIONAL DEL FESTIVAL DE LA MUSICA DEL LITORAL"", A REALIZARSE DEL 27 AL 29 DE NOVIEMBRE DE 2008, EN LA PROVINCIA DE MISIONES.",2008-11-05T00:00:00,DECLARACION,"PERIE, JULIA ARGENTINA"
HCDN101794,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE RESOLUCIONES REMITIDAS POR LA AUDITORIA GENERAL DE LA NACION REFERENTES A LOS ESTADOS FINANCIEROS AL 31 DE DICIEMBRE DE 2007, CORRESPONDIENTES AL PROYECTO BOSQUES NATIVOS Y AREAS PROTEGIDAS, CONVENIO DE PRESTAMO 4085-AR BIRF (0183-OV-08) Y AL PROYECTO PNUD ARG/99/011 MANEJO Y CONSERVACION DE LOS BOSQUES NATIVOS, CONVENIO DE PRESTAMO 4085-AR BIRF (0191-OV-08).",2008-11-07T00:00:00,RESOLUCION,PARLAMENTARIA MIXTA REVISORA DE CUENTAS
HCDN100978,"DECLARAR DE INTERES DE LA HONORABLE CAMARA EL ""X CONGRESO ARGENTINO DE INGENIERIA RURAL Y II DEL MERCOSUR"", A REALIZARSE DEL 1 AL 4 DE SEPTIEMBRE DE 2009, EN ROSARIO, PROVINCIA DE SANTA FE.",2008-11-18T00:00:00,RESOLUCION,"ROSSI, AGUSTIN OSCAR"
HCDN101002,EXPRESAR PREOCUPACION POR LA DEFORESTACION DE BOSQUES NATIVOS EN LA PROVINCIA DE SALTA.,2008-11-19T00:00:00,RESOLUCION,"LLANOS, EDITH OLGA"
HCDN101071,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA NOMINA DE LAS PLANTAS HABILITADAS PARA LA PRODUCCION DE BIOCOMBUSTIBLES.,2008-11-25T00:00:00,RESOLUCION,"GARCIA, SUSANA ROSA"
HCDN101299,"ESTABLECER QUE EL PRECIO GUIA DE BASE UTILIZADO PARA EL CALCULO DE LOS ARANCELES APLICABLES AL AZUCAR, SE CALCULARA SEGUN EL PRECIO MAYORISTA DE LOS PAISES: REPUBLICA FEDERATIVA DEL BRASIL, REPUBLICA DE COLOMBIA, REPUBLICA DE CHILE Y LOS ESTADOS UNIDOS MEXICANOS.",2008-12-04T00:00:00,LEY,"DATO, ALFREDO CARLOS"
HCDN101556,"REGIMEN PROMOCIONAL PARA LA INVESTIGACION, DESARROLLO, GENERACION Y USO DE BIOCOMBUSTIBLES Y DERIVADOS OLEOQUIMICOS, LEY 26093: SUSTITUCION DE LOS ARTICULOS 7 (PORCENTAJES DE MEZCLA DEL GASOIL Y DIESEL OIL CON BIODIESEL) Y 8 (PORCENTAJES DE MEZCLA DE LAS NAFTAS CON BIOETANOL).",2008-12-16T00:00:00,LEY,"LUSQUIÑOS, LUIS BERNARDO"
HCDN101557,PROHIBICION TEMPORARIA Y PARCIAL DE IMPORTACION DE BIENES Y SERVICIOS CUYO ABASTECIMIENTO DEL MERCADO INTERNO ESTE ASEGURADO POR EMPRESAS NACIONALES EXCEPTUANDO LOS BIENES PROVENIENTES DE PAISES DEL MERCOSUR.,2008-12-16T00:00:00,LEY,"SOLANAS, RAUL PATRICIO"
HCDN102504,"SOLICITAR AL PODER EJECUTIVO DISPONGA LA REGLAMENTACION DE LA LEY 26331, DE ""PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS"".",2009-02-04T00:00:00,RESOLUCION,"SESMA, LAURA JUDITH"
HCDN102687,"RESTRICCIONES NO SANITARIAS A LAS EXPORTACIONES DE CARNE FRESCA DE BOVINO Y MENUDENCIAS, SUSPENDERLAS POR CIENTO OCHENTA DIAS.",2009-02-18T00:00:00,LEY,"MARTIN, MARIA ELENA"
HCDN103082,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA QUE LOS PASOS FRONTERIZOS ACTUEN EN FORMA INTEGRADA CON LOS PAISES MIEMBROS DEL MERCOSUR Y SUS ASOCIADOS.,2009-03-02T00:00:00,RESOLUCION,"OBIGLIO, JULIAN MARTIN"
HCDN103291,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS POLITICAS Y SUBVENCIONES A LOS BIOCOMBUSTIBLES.,2009-03-03T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN103304,"DECLARAR DE INTERES DE LA H CAMARA LA ""PRIMER CONFERENCIA INTERNACIONAL SOBRE IDENTIFICACION Y TRAZABILIDAD DE LOS ANIMALES"", A REALIZARSE LOS DIAS 23 Y 25 DE MARZO DE 2009 EN LA PROVINCIA DE BUENOS AIRES.",2009-03-03T00:00:00,RESOLUCION,"FERRO, FRANCISCO JOSE"
HCDN103487,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL CINCUENTA POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE OLIVOS.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103488,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 5 AL 2,5 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE PRODUCTOS HORTICOLAS PROVENIENTES DE LA PROVINCIA DE BUENOS AIRES.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103489,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL CINCUENTA POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE PAPA.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103491,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL CINCO AL DOS COMA CINCO POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"", CORRESPONDIENTE A LAS EXPORTACIONES DE PRODUCCIONES DE UVA FRESCA Y PAPA.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103495,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 5 AL 2,5 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE ARANDANOS.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103496,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE CEREZAS.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103497,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE CITRICOS.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103498,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE FRUTALES DE CAROZO.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103499,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE FRUTAS DE PEPITA.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103500,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE CEBOLLAS.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103501,"DECLARAR DE INTERES DE LA H CAMARA LA REDUCCION DEL 50 POR CIENTO A POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR NCM"" APLICADO A LAS EXPORTACIONES DE LEGUMBRES.",2009-03-04T00:00:00,DECLARACION,"PERIE, HUGO RUBEN"
HCDN103693,PRIORIZAR EN LA AGENDA DE LA REPUBLICA ARGENTINA PARA LA PROXIMA REUNION CUMBRE DEL MERCOSUR LA FIRMA DEL PACTO POR LA INFANCIA Y ADOLESCENCIA EN EL MERCOSUR.,2009-03-06T00:00:00,LEY,"FABRIS, LUCIANO RAFAEL"
HCDN103732,"CREACION DEL CARNE ESCOLAR NACIONAL (CEN): USO OBLIGATORIO, CREACION DE LA COMISION FISCALIZADORA PERMANENTE DEL CEN (REPRODUCCION DEL EXPEDIENTE 6054-D-06).",2009-03-10T00:00:00,LEY,"MARTINEZ GARBINO, EMILIO RAUL"
HCDN103806,"EXPRESAR RECHAZO POR LOS INCREMENTOS EN LOS ARANCELES Y FORMULARIOS PARA EL TRASLADO DE GANADO DISPUESTO POR RESOLUCIONES DEL SENASA 135, 136 Y 137/09.",2009-03-11T00:00:00,RESOLUCION,"LINARES, MARIA VIRGINIA"
HCDN103837,"DERECHOS DE EXPORTACION PARA DISTINTAS VARIEDADES DE TRIGO, MAIZ, GIRASOL Y SORGO: ALICUOTA 0 % PARA LOS COMPRENDIDOS DENTRO DE LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR; FIJACION DE DIFERENTES ALICUOTAS PARA LA SOJA EN FUNCION DE LA CANTIDAD DE TONELADAS DE PRODUCCION; DEROGACION DE LOS ARTICULOS 755 Y 756 DEL CODIGO ADUANERO (LEY 22415); MODIFICACION DEL ARTICULO 28 DE LA LEY 23349 (IMPUESTO AL VALOR AGREGADO).",2009-03-11T00:00:00,LEY,"DALLA FONTANA, ARIEL RAUL ARMANDO"
HCDN104251,CREACION DEL SISTEMA UNICO DE CORTES DE CARNES BOVINAS PARA SU COMERCIALIZACION: OBJETO (REPRODUCCION DEL EXPEDIENTE 4626-D-07).,2009-03-26T00:00:00,LEY,"SOLANAS, RAUL PATRICIO"
HCDN104332,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA EXISTENCIA DE UN ""REGISTRO GENERAL DE OPERADORES PARA LAS CADENAS AGROALIMENTARIAS DE CARNES, GRANOS, LECHE Y AVES"" EN LA ""OFICINA NACIONAL DE CONTROL COMERCIAL AGROPECUARIA - ONCCA -"".",2009-03-27T00:00:00,RESOLUCION,"VIALE, LISANDRO ALFREDO"
HCDN104495,"IDENTIFICACION, REGISTRO Y CLASIFICACION DEL POTENCIAL HUMANO NACIONAL - LEY 17671 - MODIFICACION DEL ARTICULO 13, SOBRE RECONOCIMIENTO DE LA ""CEDULA DE IDENTIDAD NACIONAL MERCOSUR"" Y DEL ""PASAPORTE ARGENTINO MERCOSUR"" PARA ACREDITACION DE LA IDENTIDAD DE LAS PERSONAS.",2009-04-05T00:00:00,LEY,"GALVALISI, LUIS ALBERTO"
HCDN104677,"SOLICITUD AL PODER EJECUTIVO DISPONGA LA INSTRUMENTACION DE PLANES PALIATIVOS PARA SUPERAR LA CRISIS LABORAL, ECONOMICA Y SOCIAL QUE AFECTA A VARIOS DEPARTAMENTOS DE LA PROVINCIA DE SALTA, AFECTADOS POR LA RESOLUCION DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION QUE DISPUSO EL CESE PROVISIONAL DE LOS DESMONTES Y TALAS DE BOSQUES NATIVOS, Y OTRAS CUESTIONES CONEXAS.",2009-04-14T00:00:00,RESOLUCION,"DAHER, ZULEMA BEATRIZ"
HCDN104687,"DECLARAR DE INTERES DE LA H. CAMARA EL ""SEMINARIO IPCVA: GANADERIA Y COMPROMISO, DIAGNOSTICO Y PROPUESTAS PARA EL CRECIMIENTO SOSTENIDO DE LA CADENA DE LA CARNE VACUNA"", A REALIZARSE EL DIA 29 DE ABRIL DE 2009 EN VILLA MERCEDES, PROVINCIA DE SAN LUIS.",2009-04-14T00:00:00,RESOLUCION,"FERRO, FRANCISCO JOSE"
HCDN104804,"EXPRESAR PREOCUPACION POR EL INFORME TITULADO "" EL ESTATUS Y LA LOCACION DE LAS INSTALACIONES MILITARES DE LOS ESTADOS MIEMBROS DE LA UNION EUROPEA Y SU POTENCIAL ROL PARA LA POLITICA DE SEGURIDAD Y DEFENSA EUROPEAS - ESDP -"", EN EL CUAL SE INCLUYEN LAS BASES MILITARES BRITANICAS EMPLAZADAS EN LAS ISLAS MALVINAS.",2009-04-15T00:00:00,DECLARACION,"GORBACZ, LEONARDO ARIEL"
HCDN104971,DIA DEL BOSQUE NATIVO: SE INSTITUYE COMO TAL EL SEGUNDO DOMINGO DEL MES DE MAYO DE CADA AÑO.,2009-04-22T00:00:00,LEY,"MOREJON, MANUEL AMOR"
HCDN105518,"REGIMEN PROMOCIONAL PARA LA INVESTIGACION, DESARROLLO, GENERACION Y USO DE BIOCOMBUSTIBLES Y DERIVADOS. LEY 26093. MODIFICACION. SUSTITUCION DEL ARTICULO 13 Y DEL ARTICULO 17, SOBRE BENEFICIOS POR LA RADICACION DE INDUSTRIAS DE BIOCOMBUSTIBLES.",2009-05-11T00:00:00,LEY,"BULLRICH, ESTEBAN JOSE"
HCDN105835,"EXPRESAR BENEPLACITO POR EL ACUERDO POLITICO ARRIBADO EN LA ""IV SESION ESPECIAL DEL PARLAMENTO DEL MERCOSUR"", DONDE SE APROBO EL CRITERIO DE REPRESENTACION CIUDADANA CON PROPORCIONALIDAD ATENUADA.",2009-05-20T00:00:00,DECLARACION,"IGLESIAS, FERNANDO ADOLFO"
HCDN106321,SUSPENSION DE LOS EFECTOS DE LA LEY 26192 DE APROBACION DEL PROTOCOLO DE ADHESION DE LA REPUBLICA BOLIVARIANA DE VENEZUELA AL MERCOSUR.,2009-05-29T00:00:00,LEY,"PINEDO, FEDERICO"
HCDN106379,"SOLICITAR AL PODER EJECUTIVO DISPONGA PROMOVER ANTE LA PRESIDENCIA PRO TEMPORE DEL MERCOSUR, LA CONVOCATORIA A UNA REUNION EXTRAORDINARIA DEL CONSEJO DEL MERCADO COMUN, A FIN DE CONSIDERAR LA NACIONALIZACION DE EMPRESAS ARGENTINAS EN LA REPUBLICA BOLIVARIANA DE VENEZUELA Y OTRAS CUESTIONES CONEXAS.",2009-06-02T00:00:00,DECLARACION,"DIEZ, MARIA INES"
HCDN106380,"SOLICITAR AL PODER EJECUTIVO DISPONGA EXTENDER EL ACCESO LIBRE Y GRATUITO A TODOS LOS ARCHIVOS PUBLICADOS EN LA PAGINA WEB DEL BOLETIN OFICIAL, ELIMINANDO EL ARANCEL PARA SU ACCESO.",2009-06-02T00:00:00,DECLARACION,"QUIROZ, ELSA SIRIA"
HCDN107295,"MEDICAMENTOS Y PRODUCTOS DESTINADOS A COMBATIR EL VIRUS DE ""INFLUENZA A H1N1"". SE EXCEPTUAN DE TRIBUTAR ARANCELES DE IMPORTACION E IMPUESTOS INTERNOS DURANTE EL PERIODO DE PANDEMIA DE LA ENFERMEDAD DECLARADO POR LA ""ORGANIZACION MUNDIAL DE LA SALUD - OMS -"".",2009-07-01T00:00:00,LEY,"PETIT, MARIA DE LOS ANGELES"
HCDN107317,SOLICITAR AL PODER EJECUTIVO DISPONGA GESTIONES NECESARIAS ANTE MEXICO Y JAPON PARA QUE RECONOZCAN A NUESTRO PAIS COMO ZONA LIBRE DE AFTOSA SIN VACUNACION.,2009-07-01T00:00:00,DECLARACION,"COMELLI, ALICIA MARCELA"
HCDN107424,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA MODIFICAR LA RESOLUCION 15/08, LA CUAL ESTABLECE LOS IMPORTES EN CONCEPTO DE ARANCEL POR INSCRIPCION, REINSCRIPCION Y RENOVACION ANUAL DE LAS SOCIEDADES REGISTRADAS EN LA INSPECCION GENERAL DE JUSTICIA.",2009-07-06T00:00:00,RESOLUCION,"LINARES, MARIA VIRGINIA"
HCDN107492,"EXENCION DE LA ALICUOTA DEL IMPUESTO AL VALOR AGREGADO SOBRE PRODUCTOS DE LA CANASTA BASICA DE ALIMENTOS (PAN COMUN, CARNES, FRUTAS, LEGUMBRES Y HORTALIZAS).",2009-07-08T00:00:00,LEY,"DE NARVAEZ, FRANCISCO"
HCDN107491,DESTRUCCION O DEGRADACION DE BOSQUE NATIVO; CORTE DE ARBOL: REGIMEN SANCIONATORIO. MODIFICACION DEL ARTICULO 186 INCISO 2 B) DEL CODIGO PENAL (INCENDIOS Y OTROS ESTRAGOS).,2009-07-13T00:00:00,LEY,"LEVERBERG, STELLA MARIS"
HCDN107544,REGIMEN FEDERAL DE PRODUCTOS FITOSANITARIOS. DEROGACION DEL DECRETO LEY 3489/58 Y DE LA LEY 17934.,2009-07-16T00:00:00,LEY,"CANTERO GUTIERREZ, ALBERTO"
HCDN107548,IMPORTACION DE PRODUCTOS PRIMARIOS AGROPECUARIOS Y NO AGROPECUARIOS. AUMENTO DE ARANCELES ADUANEROS COMO MEDIDA DE PROTECCION A LOS PRODUCTOS DE ORIGEN NACIONAL.,2009-07-16T00:00:00,LEY,"VARGAS AIGNASSE, GERONIMO"
HCDN107687,EXPRESAR PREOCUPACION POR EL INCREMENTO DE LOS REINTEGROS DEL IMPUESTO AL VALOR AGREGADO APLICADO POR EL GOBIERNO DE LA REPUBLICA POPULAR CHINA PARA LOS PRODUCTOS DESTINADOS A EXPORTACION AL MERCOSUR.,2009-07-28T00:00:00,DECLARACION,"VARGAS AIGNASSE, GERONIMO"
HCDN107753,"LAS EXPORTACIONES A CONSUMO NO ESTARAN OBLIGADAS A PAGAR DERECHOS DE EXPORTACION, CON EXCEPCION DE LAS TASAS RETRIBUTIVAS DE SERVICIOS QUE TENGAN COMO DESTINO LOS PAISES MIEMBROS DEL MERCOSUR.",2009-07-31T00:00:00,LEY,"OBIGLIO, JULIAN MARTIN"
HCDN107798,"EXPRESAR ADHESION A LA DECLARACION DE LOS MANDATARIOS DEL ""MERCOSUR"" EN LA XXXVII REUNION DE PRESIDENTES CONDENANDO EL GOLPE DE ESTADO EN HONDURAS.",2009-08-05T00:00:00,RESOLUCION,"TORRONTEGUI, MARIA ANGELICA"
HCDN108044,"CARNE BOVINA: ELIMINACION DE RESTRICCIONES A LA COMERCIALIZACION, PRODUCCION, EXPORTACION Y DE CONTROL DE LOS PRECIOS INTERNOS.",2009-08-11T00:00:00,LEY,"GRIBAUDO, CHRISTIAN ALEJANDRO"
HCDN108164,"SUSTITUCION DEL ARTICULO 13 DE LA LEY 17671, SOBRE ACREDITACION DE IDENTIDAD CON EL DOCUMENTO NACIONAL DE IDENTIDAD Y/O LA CEDULA DE IDENTIDAD NACIONAL DEL MERCOSUR Y/O EL PASAPORTE ARGENTINO MERCOSUR. IDENTIFICACION, REGISTRO Y CLASIFICACION DEL POTENCIAL HUMANO NACIONAL.",2009-08-13T00:00:00,LEY,"MOREJON, MANUEL AMOR"
HCDN108369,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION EL ""I FESTIVAL INTERCOLEGIAL DE CINE DEL MERCOSUR CINE TIZA"", A REALIZARSE DEL 16 AL 19 DE SEPTIEMBRE DE 2009 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE CORDOBA.",2009-08-25T00:00:00,RESOLUCION,"MORANDINI, NORMA ELENA"
HCDN108378,"EXPRESAR RECONOCIMIENTO AL CENTRO DE ESTUDIOS SOBRE DEMOCRATIZACION Y DERECHOS HUMANOS (CEDEHU), AL HABER SIDO SELECCIONADO POR LA UNION EUROPEA PARA EL DESARROLLO DE UNA MAESTRIA INTERNACIONAL E INTERUNIVERSITARIA SOBRE DERECHOS HUMANOS Y DEMOCRATIZACION EN AMERICA LATINA.",2009-08-25T00:00:00,RESOLUCION,"MORANTE, ANTONIO ARNALDO MARIA"
HCDN108463,"SOLICITAR AL PODER EJECUTIVO NACIONAL DISPONGA PROPONER A LA SEÑORA MERCEDES SOSA EN LA REUNION DE MINISTROS DE CULTURA DEL MERCOSUR, PARA SER RECONOCIDA COMO ""CIUDADANA ILUSTRE DEL MERCOSUR 2009"".",2009-08-26T00:00:00,DECLARACION,"VIALE, LISANDRO ALFREDO"
HCDN108493,"SOLICITAR AL PODER EJECUTIVO DISPONGA IMPLEMENTAR ACCIONES PARA PREVENIR Y EVITAR LA PROPAGACION DE LA ENFERMEDAD DE CITRUS, LA CUAL AFECTARIA LA ACTIVIDAD CITRICOLA ARGENTINA CONOCIDO COMO "" EX GREENING"".",2009-08-27T00:00:00,DECLARACION,"VILARIÑO, JOSE ANTONIO"
HCDN108555,"DECLARAR CAPITAL NACIONAL DE LA INDUSTRIA DE LA CARNE A LA CIUDAD DE VILLA GOBERNADOR GALVEZ, PROVINCIA DE SANTA FE.",2009-09-01T00:00:00,LEY,"ROSSI, AGUSTIN OSCAR"
HCDN108578,"DECLARAR DE INTERES DE LA H. CAMARA EL ""XVII CONGRESO INTERPROVINCIAL, IX INTERNACIONAL Y EL V DEL MERCOSUR DE ENTIDADES VECINALISTAS"" A REALIZARSE LOS DIAS 20 Y 22 DE NOVIEMBRE DE 2009 EN LA CIUDAD DE VIEDMA, PROVINCIA DE RIO NEGRO.",2009-09-02T00:00:00,RESOLUCION,"SCALESI, JUAN CARLOS"
HCDN108658,"DECLARAR DE INTERES DE LA H. CAMARA LA REALIZACION DEL ""XVII CONGRESO INTERPROVINCIAL, IX INTERNACIONAL Y V DEL MERCOSUR, DE ENTIDADES VECINALISTAS"", A REALIZARSE DEL 13 AL 15 DE NOVIEMBRE DE 2009 EN LA CIUDAD DE VIEDMA, PROVINCIA DE RIO NEGRO.",2009-09-08T00:00:00,RESOLUCION,"CEJAS, JORGE ALBERTO"
HCDN108667,"SOLICITAR AL PODER EJECUTIVO DISPONGA DECLARAR DE INTERES NACIONAL EL ""XVII CONGRESO INTERPROVINCIAL, IX INTERNACIONAL Y V DEL MERCOSUR, DE ENTIDADES VECINALISTAS"", A REALIZARSE DEL 13 AL 15 DE NOVIEMBRE DE 2009 EN LA CIUDAD DE VIEDMA, PROVINCIA DE RIO NEGRO.",2009-09-08T00:00:00,DECLARACION,"CEJAS, JORGE ALBERTO"
HCDN108837,"EXPRESAR RECONOCIMIENTO AL ""CENTRO DE ESTUDIOS SOBRE DEMOCRATIZACION Y DERECHOS HUMANOS - CEDEHU -"" DE LA UNIVERSIDAD NACIONAL DE SAN MARTIN, AL HABER SIDO SELECCIONADO POR LA ""UNION EUROPEA"" PARA EL DESARROLLO DE UNA MAESTRIA INTERNACIONAL E INTERUNIVERSITARIA SOBRE DERECHOS HUMANOS Y DEMOCRATIZACION EN AMERICA LATINA.",2009-09-15T00:00:00,DECLARACION,"CAMAÑO, DANTE ALBERTO"
HCDN109439,"DECLARAR DE INTERES DE LA H. CAMARA LAS ""PRIMERAS JORNADAS DE SEGURIDAD PRIVADA DEL MERCOSUR"", A REALIZARSE LOS DIAS 11 Y 12 DE NOVIEMBRE DE 2009 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2009-09-15T00:00:00,RESOLUCION,"ITURRIETA, MIGUEL ANGEL"
HCDN109062,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA REALIZAR EL ORDENAMIENTO TERRITORIAL DE BOSQUES NATIVOS EXISTENTES EN LA PROVINCIA DE MISIONES SEGUN LEY 26331.,2009-09-23T00:00:00,DECLARACION,"LEVERBERG, STELLA MARIS"
HCDN109064,PARLAMENTARIOS DEL MERCOSUR. MARCO PARA SU ELECCION.,2009-09-24T00:00:00,LEY,"GENEM, AMANDA SUSANA"
HCDN109244,"EXPRESAR RECHAZO POR EL HECHO DE QUE EN EL TRATADO DE LISBOA DE LA UNION EUROPEA, RECIENTEMENTE ACEPTADO POR REFERENDUM DEL PUEBLO DE IRLANDA, INCLUYA COMO TERRITORIOS DE ULTRA MAR LAS ISLAS MALVINAS, GEORGIAS Y SANDWICH DEL SUR.",2009-10-05T00:00:00,DECLARACION,"PINEDO, FEDERICO"
HCDN109708,"UVAS FRESCAS Y PASAS DE UVA: SUSTITUCION DEL ""REINTEGRO A LA EXPORTACION EXTRAZONA - R E-"" ASIGNADO EN LAS POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR - NCM -"".",2009-10-22T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN109709,"CEBOLLAS Y ECHALOTES: SUSTITUCION DEL ""REINTEGRO A LA EXPORTACION EXTRAZONA - RE -"" ASIGNADO EN LAS POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR - NCM -"".",2009-10-22T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
